date,avg_cpu_usage,avg_memory_usage,total_cpu_capacity,total_memory_capacity,avg_scheduling_class,avg_priority,sin_time_of_day,cos_time_of_day
2019-05-23 05:30:00,0.6171544989137391,0.5880357351667275,7099.9265239228525,4395.8201246769895,1.0705743971770245,145.39698098412077,0.9948959286311709,0.10090634862643741
2019-05-23 05:35:00,0.5630379076308193,0.559103253542722,7079.0693359375,4380.978271484375,1.0940689655172413,144.72386206896545,0.9968754504849269,0.07898946904793101
2019-05-23 05:40:00,0.5623674901410188,0.5681688078223844,7099.9265239228525,4395.8201246769895,1.0326819407008088,147.7004716981132,0.9983878343890531,0.056760304297429134
2019-05-23 05:45:00,0.5327786377252519,0.5333701626582168,7099.9265239228525,4395.8201246769895,1.0439587426326127,135.00810412573674,0.9993708078028426,0.035468133746982516
2019-05-23 05:50:00,0.5440352496122539,0.5670796712015155,7079.32861328125,4381.14501953125,0.99452911293474,152.98944900351697,0.9999079180454238,0.013570387985095108
2019-05-23 05:55:00,0.5031366998378463,0.5424029808661215,7099.9265239228525,4395.8201246769895,1.0716755737189567,144.00597296447665,0.9999668068929936,-0.008147705948954174
2019-05-23 06:00:00,0.5558756458653324,0.5536436043317029,7079.587890625,4381.311767578125,1.1116538729937195,139.14538264712726,0.9995094508922092,-0.03131864583845401
2019-05-23 06:05:00,0.5896145815958038,0.5523746806900847,7074.31494140625,4378.64453125,1.1380952380952387,146.28526077097504,0.998689146733013,-0.05118582027951065
2019-05-23 06:10:00,0.6046934645888585,0.5614119986968009,7075.27392578125,4379.14453125,1.0603428571428575,143.83177142857147,0.9972279672543723,-0.07440686343149032
2019-05-23 06:15:00,0.5892020565655672,0.5543640317712476,7075.86572265625,4379.47802734375,1.1316310807836232,151.93792648029935,0.995396934778014,-0.09583810429330358
2019-05-23 06:20:00,0.5715254349471454,0.5485096709223714,7099.9265239228525,4395.8201246769895,1.1753766478342749,148.94656308851225,0.9930435647032153,-0.1177475205748766
2019-05-23 06:25:00,0.5045558916054121,0.5038117730390217,7076.125,4379.644775390625,1.1620469083155647,156.86946221274582,0.9902821625009056,-0.1390727817818065
2019-05-23 06:30:00,0.5130265158072834,0.5270903854120429,7076.51171875,4379.978271484375,1.07547974413646,161.48614072494667,0.9871628767105705,-0.15971679574957368
2019-05-23 06:35:00,0.5562897874387762,0.5293325131921486,7078.1796875,4380.895263671875,1.131829573934837,154.7857142857143,0.9833072792033076,-0.1819527264587934
2019-05-23 06:40:00,0.601292713882614,0.527492820123201,7080.49267578125,4381.811767578125,1.0736227468900734,162.6796141152577,0.9791484365274286,-0.20314610320134674
2019-05-23 06:45:00,0.6201617342417306,0.5398481817040277,7099.9265239228525,4395.8201246769895,1.0997429305912594,160.04370179948586,0.9742687849420074,-0.2253892958585756
2019-05-23 06:50:00,0.6181273546661473,0.5448403731703567,7099.9265239228525,4395.8201246769895,1.0410622628877484,162.13836197277396,0.9693401123360263,-0.24572290616948958
2019-05-23 06:55:00,0.5769208859519065,0.5318986728138058,7080.751953125,4381.978515625,1.0522388059701495,168.80424799081513,0.9637545178377654,-0.2667906095560642
2019-05-23 07:00:00,0.5883031504057112,0.5367323865165913,7099.9265239228525,4395.8201246769895,1.1132413087934563,165.29882413087935,0.9576879669066876,-0.2878085440742428
2019-05-23 07:05:00,0.6154418735148428,0.5455492564603087,7080.751953125,4381.978515625,1.137838356690344,150.31234401996542,0.9513034121277656,-0.3082560917063448
2019-05-23 07:10:00,0.5945796024393888,0.5484644706324603,7079.20068359375,4380.811279296875,1.1028172405490009,151.53744281242473,0.9442932075544963,-0.3291053602821459
2019-05-23 07:15:00,0.5633600573073929,0.5329720972612131,7099.9265239228525,4395.8201246769895,1.1720023282887078,149.73370197904543,0.936740658666944,-0.35002419687818714
2019-05-23 07:20:00,0.5989728702487307,0.5606967888228342,7099.9265239228525,4395.8201246769895,1.1529963173752928,156.98727820555743,0.9288247084831694,-0.3705194474128925
2019-05-23 07:25:00,0.5890104211006042,0.5415509850385102,7099.9265239228525,4395.8201246769895,1.2491563554555685,163.82114735658044,0.920529782422552,-0.3906723943063921
2019-05-23 07:30:00,0.5957839257519792,0.5313823415855246,7080.751953125,4381.811767578125,1.1022825772898008,158.19329673504768,0.9120073170462086,-0.41017393097828186
