date,cpu_utilization,memory_utilization
1970-01-01 01:30:00,0.0410377777778388,0.4262229601542155
1970-01-01 01:31:00,0.0428733333335775,0.4262468020121256
1970-01-01 01:32:00,0.0430700000004273,0.4244643847147624
1970-01-01 01:33:00,0.0425455555554944,0.4245851834615071
1970-01-01 01:34:00,0.0417588888880951,0.4246293703715006
1970-01-01 01:35:00,0.042348888890171,0.4245723088582356
1970-01-01 01:36:00,0.0527722222210011,0.4244254430135091
1970-01-01 01:37:00,0.0413655555559218,0.4243588447570801
1970-01-01 01:38:00,0.042283333333028,0.4243518511454264
1970-01-01 01:39:00,0.041168888889072,0.4244147936503092
1970-01-01 01:40:00,0.0405788888885225,0.4243723551432292
1970-01-01 01:41:00,0.0407100000012821,0.4243582089742024
1970-01-01 01:42:00,0.0402511111104395,0.4243370691935221
