timestamp,cpu_utilization,memory_utilization
6540000,0.0453750000000582,0.432896614074707
6600000,0.0453333333333527,0.4329082171122233
6660000,0.0454166666667636,0.432751973470052
6720000,0.0454166666667636,0.4327387809753418
6780000,0.0470000000001164,0.4333772659301758
6840000,0.0441249999998641,0.4343813260396321
6900000,0.0450416666664144,0.434417724609375
6960000,0.0450833333336049,0.4340306917826335
7020000,0.044291666666686,0.4341708819071452
7080000,0.0433333333334303,0.4338595072428385
7140000,0.04375,0.4328757921854655
7200000,0.044833333332887,0.4332831700642903
7260000,0.0438750000001164,0.4329360326131184
7320000,0.0441250000003492,0.4329331715901692
7380000,0.043666666666589,0.4328986803690592
7440000,0.0440416666664532,0.4329414367675781
7500000,0.0445000000002134,0.4330911636352539
7560000,0.0489166666666278,0.4331169128417969
7620000,0.0445416666664338,0.4329578081766764
7680000,0.0427083333333333,0.4329244295756022
7740000,0.0431666666666084,0.4329161643981933
7800000,0.0433750000001358,0.4329277674357096
7860000,0.0434166666668412,0.4329458872477214
7920000,0.0433333333334303,0.4330073992411296
7980000,0.0433333333329452,0.4329640070597331
8040000,0.0433750000001358,0.4328864415486653
8100000,0.0430833333331975,0.4328734079996745
8160000,0.0422500000000582,0.4328858057657878
8220000,0.0431666666666084,0.4328735669453938
8280000,0.0430416666669771,0.4328834215799967
8340000,0.0414999999998447,0.4329029719034831
8400000,0.0412083333333915,0.4328818321228027
8460000,0.0412916666668024,0.4329158465067546
8520000,0.0407083333334109,0.4328972498575846
8580000,0.0416249999999611,0.4328732490539551
8640000,0.0407083333329258,0.432901382446289
8700000,0.0408333333335273,0.4329004287719726
8760000,0.041250000000097,0.4329152107238769
8820000,0.0418749999997089,0.4329258600870768
8880000,0.0408333333335273,0.4329288800557454
8940000,0.0402500000001358,0.4329357147216797
9000000,0.040625,0.4329250653584798
9060000,0.0408749999997477,0.432958443959554
9120000,0.0408750000002328,0.432654857635498
9180000,0.0415833333332557,0.4329427083333333
9240000,0.0409583333331587,0.4329492251078288
9300000,0.0403750000002522,0.4329648017883301
9360000,0.0409999999998641,0.4327054023742676
9420000,0.0408750000002328,0.432779312133789
9480000,0.0400416666666084,0.432896614074707
9540000,0.0404999999998835,0.4329328536987304
9600000,0.0401250000000194,0.4329581260681152
9660000,0.0395416666666278,0.4323145548502604
9720000,0.0407083333334109,0.4326060612996419
9780000,0.0395833333333333,0.4328985214233398
9840000,0.0389583333332363,0.4329641660054524
9900000,0.0400833333333139,0.4327174822489421
9960000,0.0402083333334303,0.4322778383890788
10020000,0.039916666666492,0.4327181180318196
10080000,0.0390833333333527,0.4329053560892741
10140000,0.0390833333333527,0.432923952738444
10200000,0.03929166666688,0.4329586029052734
10260000,0.0384583333332557,0.4329317410786946
10320000,0.0390833333333527,0.4329338073730469
10380000,0.0391666666667636,0.4334179560343424
10440000,0.0398749999997865,0.4343789418538411
10500000,0.0391666666667636,0.4343884785970052
10560000,0.0390416666666472,0.4344075520833333
10620000,0.0391666666667636,0.4344135920206706
10680000,0.039208333332984,0.4339098930358886
10740000,0.0383333333336243,0.4329452514648437
10800000,0.0393333333331005,0.4329183896382649
10860000,0.0390416666666472,0.4329586029052734
10920000,0.0389166666670159,0.4329113960266113
10980000,0.0392499999996895,0.4329126675923665
11040000,0.0378750000003492,0.4329123497009277
11100000,0.0386249999995925,0.4330798784891764
11160000,0.0432500000000194,0.4364096323649089
11220000,0.0405416666670741,0.4371242523193359
11280000,0.038666666666298,0.4371382395426432
11340000,0.0438333333334109,0.4342875480651855
11400000,0.0379999999999806,0.4328916867574056
11460000,0.0378333333336437,0.432902177174886
11520000,0.0383749999998447,0.4329094886779785
11580000,0.0371250000001358,0.4328470230102539
11640000,0.0374583333332945,0.4328455924987793
11700000,0.0376666666663368,0.4328492482503255
11760000,0.0379999999999806,0.4328570365905761
11820000,0.0377083333335273,0.4329288800557454
11880000,0.0376250000001164,0.4330004056294759
11940000,0.036791666666492,0.4329562187194824
12000000,0.0379166666665696,0.432923952738444
12060000,0.0376250000001164,0.4330045382181803
12120000,0.0392500000001746,0.4331919352213542
12180000,0.0384999999999612,0.4329325358072917
12240000,0.0375416666667054,0.432952086130778
12300000,0.0376666666663368,0.4329722722371419
12360000,0.0371666666668412,0.4329468409220378
12420000,0.0377500000002328,0.4329762458801269
12480000,0.0366249999996701,0.4329355557759602
12540000,0.0373333333336631,0.4322943687438965
12600000,0.0369583333333139,0.4319976170857747
12660000,0.0376666666663368,0.4319998423258464
12720000,0.0375833333334109,0.4325877825419108
12780000,0.0372500000002522,0.4330946604410807
12840000,0.0365416666662592,0.4328967730204264
12900000,0.0372916666669577,0.432893435160319
12960000,0.0382499999997283,0.4325044949849446
13020000,0.0368333333336825,0.4327478408813476
13080000,0.0376666666663368,0.4328358968098958
13140000,0.0361666666668801,0.4327937761942546
13200000,0.0379166666665696,0.4327762921651204
13260000,0.0364583333333333,0.4328171412150065
13320000,0.0380833333333915,0.4328651428222656
13380000,0.0374583333332945,0.4328560829162597
13440000,0.0368749999999029,0.4328767458597819
13500000,0.0371666666668412,0.4328769048055013
13560000,0.0367499999997865,0.4329053560892741
13620000,0.0371666666668412,0.4329039255777995
13680000,0.036791666666492,0.432919979095459
13740000,0.0364166666666278,0.4328200022379557
13800000,0.0368333333336825,0.4328258832295735
13860000,0.0366249999996701,0.4328230222066243
13920000,0.0366666666668606,0.4328012466430664
13980000,0.0373333333331781,0.4332787195841471
14040000,0.0378333333336437,0.4342942237854004
14100000,0.0371666666663562,0.4343005816141764
14160000,0.0367083333335661,0.4343217213948567
14220000,0.0376250000001164,0.4343171119689941
14280000,0.0369166666666084,0.4339297612508138
14340000,0.0356666666664144,0.4329349199930827
14400000,0.0402500000001358,0.4331785837809245
14460000,0.0373333333331781,0.4323733647664388
14520000,0.038125000000097,0.4326330820719401
14580000,0.0375833333334109,0.4329338073730469
14640000,0.0365000000000388,0.4329290390014648
14700000,0.0386250000000776,0.4324197769165039
14760000,0.0379583333332751,0.4319974581400553
14820000,0.037416666666589,0.4326011339823405
14880000,0.0365000000000388,0.4327751795450846
14940000,0.0362916666665114,0.4328678448994954
15000000,0.0377500000002328,0.4328980445861816
15060000,0.0390416666666472,0.4328648249308268
15120000,0.0392499999996895,0.4329201380411784
15180000,0.0389583333337213,0.432923952738444
15240000,0.0377916666664532,0.4329338073730469
15300000,0.0376666666668218,0.4329489072163899
15360000,0.0368333333331975,0.4329455693562825
15420000,0.0378333333331587,0.4328845342000325
15480000,0.0374583333332945,0.4330986340840657
15540000,0.0379583333337601,0.4328996340433756
15600000,0.0378333333331587,0.4329242706298828
15660000,0.0382083333335079,0.4329207738240559
15720000,0.0374583333332945,0.4329115549723307
15780000,0.0377083333330422,0.4328298568725586
15840000,0.0375416666667054,0.432901382446289
15900000,0.0380833333333915,0.4329018592834472
15960000,0.0377083333335273,0.4328994750976562
16020000,0.0382916666664338,0.4328792889912923
16080000,0.038041666666686,0.4329093297322591
16140000,0.0376250000001164,0.4329911867777506
16200000,0.0390833333333527,0.4329675038655599
16260000,0.0391666666667636,0.4329752922058105
16320000,0.0382499999997283,0.4329581260681152
16380000,0.038750000000194,0.4329697291056315
16440000,0.0382916666664338,0.4329641660054524
16500000,0.0390416666666472,0.4329900741577148
16560000,0.038750000000194,0.4329969088236491
16620000,0.039833333333081,0.4329670270284017
16680000,0.03929166666688,0.4328610102335612
16740000,0.038750000000194,0.4329015413920085
16800000,0.0401249999995343,0.4329042434692383
16860000,0.0387083333334885,0.4329147338867187
16920000,0.0398750000002716,0.4329317410786946
16980000,0.0398749999997865,0.4329689343770345
17040000,0.0389166666665308,0.4329446156819661
17100000,0.0397500000001552,0.4329737027486165
17160000,0.0394166666665114,0.4326601028442383
17220000,0.0405000000003686,0.4327584902445475
17280000,0.039916666666492,0.4329091707865397
17340000,0.0402916666668412,0.4329002698262532
17400000,0.0417499999995925,0.4329056739807129
17460000,0.0407916666668218,0.4328900973002116
17520000,0.0415833333332557,0.4329036076863606
17580000,0.0420416666670159,0.4333327611287434
17640000,0.0419999999998253,0.4344288508097331
17700000,0.0418333333334885,0.4344073931376139
17760000,0.0421249999999417,0.4338407516479492
17820000,0.0422500000000582,0.4341179529825846
17880000,0.0415833333332557,0.4337650934855143
17940000,0.0421666666666472,0.4327370325724284
18000000,0.0451249999998253,0.4327650070190429
18060000,0.0444166666668024,0.432774543762207
18120000,0.0444583333330229,0.4328571955362956
18180000,0.0446666666670353,0.4328721364339192
18240000,0.0444999999997283,0.4328722953796386
18300000,0.0457916666666278,0.4330215454101562
18360000,0.0448750000000776,0.4329047203063965
18420000,0.0450416666668994,0.4329005877176921
18480000,0.0445416666664338,0.4328022003173828
18540000,0.0436249999998835,0.4328667322794596
18600000,0.04554166666688,0.4328859647115071
18660000,0.0452083333332363,0.432894229888916
18720000,0.0454166666667636,0.4328754742940267
18780000,0.0459166666667442,0.4329676628112793
18840000,0.0458750000000388,0.4328964551289876
18900000,0.0469583333334109,0.4328912099202474
18960000,0.046875,0.4328940709431966
19020000,0.0475833333330228,0.4328845342000325
19080000,0.0471250000002328,0.4328641891479492
19140000,0.0474583333333915,0.4328861236572265
19200000,0.048666666666395,0.4328900973002116
19260000,0.0486666666668801,0.4328931172688802
19320000,0.0488333333332169,0.4328562418619792
19380000,0.0494583333333139,0.4327395757039388
19440000,0.0495416666667248,0.4328718185424804
19500000,0.050625000000097,0.4328978856404622
19560000,0.0506666666663174,0.4328773816426595
19620000,0.0512916666668994,0.432836373647054
19680000,0.0520833333333333,0.4328664143880208
19740000,0.0514999999999417,0.4328699111938476
19800000,0.0544999999998253,0.4328893025716145
19860000,0.0540000000003298,0.4328789710998535
19920000,0.0544166666664144,0.4329026540120442
19980000,0.0553333333334497,0.4329166412353515
20040000,0.0548333333334691,0.4328845342000325
20100000,0.0552916666667442,0.4328705469767253
20160000,0.0557500000000194,0.4328651428222656
20220000,0.0559583333330616,0.4328762690226237
20280000,0.0556666666666084,0.4327743848164876
20340000,0.0556666666666084,0.4327255884806315
20400000,0.0576666666670159,0.4324253400166829
20460000,0.0569999999997283,0.4324584007263183
20520000,0.0583750000000388,0.4327241579691569
20580000,0.0585833333335661,0.4327780405680339
20640000,0.0584999999996701,0.4328114191691081
20700000,0.0604166666666666,0.4328115781148274
20760000,0.0610833333334691,0.4328263600667317
20820000,0.0619583333333139,0.4327963193257649
20880000,0.0615416666667442,0.4328077634175618
20940000,0.0621666666668412,0.4327944119771321
21000000,0.063583333332887,0.4328171412150065
21060000,0.0641666666667636,0.4328319231669108
21120000,0.0643333333335855,0.4328258832295735
21180000,0.0637499999997089,0.4332342147827148
21240000,0.0655000000003686,0.4343163172403971
21300000,0.0654166666664726,0.4343064626057942
21360000,0.0668333333334885,0.4343043963114421
21420000,0.0673333333329841,0.4343687693277995
21480000,0.0678333333334497,0.4338227907816569
21540000,0.0670000000003104,0.4328484535217285
21600000,0.0733749999999417,0.4331180254618327
21660000,0.0736249999996895,0.4329606691996256
21720000,0.0727083333336243,0.4329436620076497
21780000,0.0732083333331199,0.4329190254211426
21840000,0.0727916666665502,0.432953675587972
21900000,0.0753750000003492,0.4330701828002929
21960000,0.0795833333332363,0.4330364863077799
22020000,0.0759583333332557,0.4329921404520671
22080000,0.0756666666668024,0.4328591028849284
22140000,0.0764583333332363,0.4330042203267415
22200000,0.0787083333333915,0.4330094655354817
22260000,0.0789166666664338,0.432707945505778
22320000,0.0801249999999223,0.4328792889912923
22380000,0.0806666666670935,0.4330736796061198
22440000,0.0795416666665308,0.4330334663391113
22500000,0.0834166666667442,0.433020273844401
22560000,0.084291666666589,0.4331143697102864
22620000,0.0847083333331587,0.4330544471740722
22680000,0.0858749999999417,0.4330697059631347
22740000,0.0865833333334497,0.4330755869547526
22800000,0.0897500000001552,0.4330854415893554
22860000,0.0894583333332169,0.4327101707458496
22920000,0.0895833333333333,0.4328592618306477
22980000,0.0900416666666084,0.4330770174662272
23040000,0.0908333333335273,0.432470957438151
23100000,0.0925833333332169,0.4321848551432292
23160000,0.0931666666666084,0.4321880340576172
23220000,0.0939583333335273,0.4327557881673177
23280000,0.0961249999997865,0.4330824216206868
23340000,0.0948333333333721,0.4330455462137858
23400000,0.1000833333334109,0.4330681165059407
23460000,0.1009166666665502,0.4327306747436523
23520000,0.1007083333335079,0.4328687985738118
23580000,0.1019166666665114,0.4329719543457031
23640000,0.1015416666666472,0.4329932530721028
23700000,0.1044999999998253,0.4329840342203776
23760000,0.1009166666670353,0.4330019950866699
23820000,0.103041666666589,0.4329373041788737
23880000,0.1031666666667054,0.4329366683959961
23940000,0.105541666666492,0.4329543113708496
24000000,0.1081666666665114,0.4329819679260254
24060000,0.107416666666783,0.4329789479573567
24120000,0.1083750000000388,0.4329414367675781
24180000,0.1087499999999029,0.4329428672790527
24240000,0.1083333333333333,0.432950496673584
24300000,0.1110833333334691,0.4329476356506347
24360000,0.1113749999999224,0.4329530398050944
24420000,0.1122083333335467,0.4330255190531413
24480000,0.113666666666783,0.4330647786458333
24540000,0.113666666666298,0.4328788121541341
24600000,0.1177500000000388,0.4324970245361328
24660000,0.1166249999999611,0.4324922561645508
24720000,0.1175416666669965,0.4328136444091797
24780000,0.11875,0.4334893226623535
24840000,0.1189999999997477,0.4343214035034179
24900000,0.1213750000000194,0.4339860280354817
24960000,0.1210833333335661,0.4340176582336426
25020000,0.1232499999998253,0.4342947006225586
25080000,0.1239583333333333,0.4339191118876139
25140000,0.1239166666666278,0.4329228401184082
25200000,0.1339583333334303,0.4329614639282226
25260000,0.1335416666663756,0.4330077171325683
25320000,0.1310833333336631,0.4329342842102051
25380000,0.1319999999997283,0.4329358736673991
25440000,0.1317499999999806,0.4329570134480794
25500000,0.1389583333337214,0.4330579439798991
25560000,0.1399999999999029,0.4331541061401367
25620000,0.1387499999997089,0.4331245422363281
25680000,0.1378333333336437,0.432989756266276
25740000,0.1389583333332363,0.432977835337321
25800000,0.1424166666668801,0.4330023129781087
25860000,0.1419583333331198,0.4330217043558756
25920000,0.1419999999998253,0.4329744974772135
25980000,0.1446666666670353,0.4328986803690592
26040000,0.1438749999996313,0.4329409599304199
26100000,0.1457916666666278,0.4329616228739421
26160000,0.1470000000001164,0.4329846700032552
26220000,0.1472916666665696,0.4329574902852376
26280000,0.1497083333335467,0.4329406420389811
26340000,0.1491250000001552,0.4329419136047363
26400000,0.152499999999903,0.4329285621643066
26460000,0.1512083333330035,0.4329075813293457
26520000,0.1523750000002716,0.4328851699829101
26580000,0.1534999999998642,0.4328549702962239
26640000,0.1540416666665502,0.432891845703125
26700000,0.1552500000000388,0.4329210917154948
26760000,0.1574583333334885,0.4329242706298828
26820000,0.1560833333331781,0.4329493840535481
26880000,0.1595833333335273,0.4329365094502767
26940000,0.1581249999998059,0.432952086130778
27000000,0.1669166666668995,0.4330145517985026
27060000,0.1670416666665308,0.4331121444702148
27120000,0.1672500000000582,0.4330908457438151
27180000,0.166875000000194,0.4330698649088542
27240000,0.167333333332984,0.4330716133117676
27300000,0.171875,0.4330790837605794
27360000,0.1713333333333139,0.4330946604410807
27420000,0.1723333333337602,0.4330809911092122
27480000,0.173583333332984,0.4330201148986816
27540000,0.1737083333335855,0.4330348968505859
27600000,0.180624999999903,0.4331388473510742
27660000,0.1798333333334691,0.4330913225809733
27720000,0.1799999999998059,0.4331146876017253
27780000,0.1806666666666084,0.4331887563069661
27840000,0.181875000000097,0.4331722259521484
27900000,0.187416666666589,0.4332397778828938
27960000,0.1864166666666278,0.4332639376322428
28020000,0.1877916666669382,0.4328022003173828
28080000,0.187416666666589,0.4332281748453776
28140000,0.1908333333330423,0.4332127571105957
28200000,0.1930000000002716,0.4331749280293782
28260000,0.1947916666666667,0.4331483840942383
28320000,0.1935416666664726,0.433133602142334
28380000,0.1936249999998835,0.4331208864847819
28440000,0.1972500000003492,0.4346359570821126
28500000,0.1980416666667831,0.4346685409545898
28560000,0.198666666666395,0.4346359570821126
28620000,0.2019999999999223,0.4346151351928711
28680000,0.2047083333333527,0.4345903396606445
28740000,0.2015833333333527,0.433138370513916
28800000,0.2239166666666278,0.4335594177246094
28860000,0.2211666666669771,0.4332021077473958
28920000,0.2138333333331199,0.4332602818806966
28980000,0.2155833333332945,0.4332051277160644
29040000,0.2126666666668218,0.433163324991862
29100000,0.2153333333330617,0.4331467946370442
29160000,0.2145833333333333,0.4332969983418782
29220000,0.2144583333337019,0.4332691828409831
29280000,0.2172916666662786,0.4331421852111816
29340000,0.2150833333333139,0.4332043329874674
29400000,0.2195000000002134,0.4325990676879883
29460000,0.2154999999998836,0.4326065381368001
29520000,0.221166666666977,0.4327562650044759
29580000,0.2200833333331199,0.4331773122151692
29640000,0.2222916666665696,0.4332016309102376
29700000,0.2227916666665502,0.4331601460774739
29760000,0.2235000000000582,0.4331649144490559
29820000,0.2275416666666084,0.4331219991048177
29880000,0.2285833333337602,0.4331005414326985
29940000,0.2266249999995731,0.4331652323404948
30000000,0.2310000000002522,0.433194637298584
30060000,0.2295833333332363,0.4330641428629557
30120000,0.2303333333334497,0.432919979095459
30180000,0.2301249999999224,0.4330469767252604
30240000,0.2299583333335856,0.4330825805664062
30300000,0.2309166666663562,0.4330984751383464
30360000,0.2313333333334109,0.4331130981445312
30420000,0.2355000000000776,0.4331339200337727
30480000,0.235000000000097,0.4332375526428222
30540000,0.2341666666664726,0.4332278569539388
30600000,0.2380833333333915,0.4331564903259277
30660000,0.2433333333334303,0.4331418673197428
30720000,0.2419999999998253,0.4331545829772949
30780000,0.2392500000001746,0.4332237243652344
30840000,0.2415833333332557,0.4332138697306315
30900000,0.2435416666664726,0.4321106274922688
30960000,0.2445416666669189,0.4321037928263346
31020000,0.2433333333334303,0.4324442545572917
31080000,0.2434583333330617,0.4332194328308105
31140000,0.2448750000000776,0.4332202275594075
31200000,0.2478749999999612,0.4332326253255208
31260000,0.2464166666667248,0.4332269032796224
31320000,0.2473333333332751,0.4332756996154785
31380000,0.2457499999999224,0.4332249959309895
31440000,0.2486250000001746,0.4332016309102376
31500000,0.2504166666665696,0.4331833521525065
31560000,0.252416666666492,0.4332087834676106
31620000,0.2539166666669188,0.4332114855448405
31680000,0.2490416666667443,0.4332340558369954
31740000,0.2525833333333139,0.4333170255025227
31800000,0.2519999999999223,0.4328495661417643
31860000,0.2558750000001358,0.4325596491495768
31920000,0.2553333333329646,0.4328260421752929
31980000,0.2542500000000776,0.433229923248291
32040000,0.2539583333336243,0.4346599578857422
32100000,0.2550833333332169,0.4346496264139811
32160000,0.2554999999997866,0.4346300760904948
32220000,0.2583750000000388,0.4346068700154622
32280000,0.2586250000002716,0.4346219698588053
32340000,0.2546249999999418,0.4331205685933431
32400000,0.2624583333332945,0.4331844647725423
32460000,0.2711249999997865,0.4331973393758138
32520000,0.2657500000001164,0.4331638018290202
32580000,0.2635416666666667,0.4331903457641601
32640000,0.2669583333336049,0.4332040150960286
32700000,0.2684583333330617,0.4332807858784993
32760000,0.2712916666666085,0.4332717259724934
32820000,0.2693333333333915,0.4332210222880046
32880000,0.2742916666664921,0.433270772298177
32940000,0.2685833333336632,0.4332545598347981
33000000,0.2682916666667249,0.4333062171936035
33060000,0.2721666666664532,0.4333132108052571
33120000,0.2745000000000194,0.432923952738444
33180000,0.2699583333334885,0.4334526062011719
33240000,0.271708333333178,0.4333616892496745
33300000,0.2728749999999612,0.4333631197611491
33360000,0.2757083333335079,0.4333718617757161
33420000,0.2745000000000194,0.4333974520365397
33480000,0.2764999999999418,0.4334360758463542
33540000,0.2795833333332363,0.4334710439046224
33600000,0.2779583333331781,0.433420181274414
33660000,0.2797500000000582,0.4334837595621745
33720000,0.278666666666686,0.4333626429239909
33780000,0.2815833333336437,0.433323860168457
33840000,0.2787916666663174,0.4333502451578776
33900000,0.2819166666668025,0.4333674112955729
33960000,0.2801249999999223,0.4333868026733398
34020000,0.2818333333333915,0.433413028717041
34080000,0.2813750000001164,0.4334111213684082
34140000,0.2807916666667249,0.4333179791768392
34200000,0.2875833333334109,0.4332839647928874
34260000,0.2865416666662592,0.4332907994588216
34320000,0.2871250000001358,0.4333031972249349
34380000,0.2873749999998835,0.4333327611287434
34440000,0.2864166666666278,0.43332306543986
34500000,0.2865000000000388,0.43341064453125
34560000,0.2895000000004074,0.4333885510762532
34620000,0.2879583333332751,0.4334031740824381
34680000,0.2849999999996119,0.4333734512329101
34740000,0.2914166666669188,0.4334004720052083
34800000,0.2922916666667636,0.4334211349487304
34860000,0.2894583333332169,0.4334511756896972
34920000,0.2857083333331199,0.4334252675374349
34980000,0.2905000000003686,0.4334518114725749
35040000,0.2906249999999999,0.4334635734558105
35100000,0.290541666666589,0.4334328969319661
35160000,0.2909166666664532,0.43305238087972
35220000,0.2960833333335662,0.4326930046081543
35280000,0.2972499999998642,0.4334047635396321
35340000,0.2954583333334691,0.4334813753763835
35400000,0.2969166666667055,0.4335598945617676
35460000,0.3009999999999612,0.4335927963256836
35520000,0.2989583333333333,0.4336333274841308
35580000,0.2942499999999806,0.4335443178812663
35640000,0.2989583333333333,0.4351099332173665
35700000,0.2981666666664144,0.4351512591044108
35760000,0.2978333333332557,0.4351337750752767
35820000,0.3012083333334885,0.4351922671000163
35880000,0.2945833333336243,0.4352377255757649
35940000,0.2934583333330617,0.4337348937988281
36000000,0.3059166666668413,0.4341327349344889
36060000,0.3034583333331587,0.4338415463765462
36120000,0.3049166666668801,0.4337801933288574
36180000,0.2963750000000194,0.4336997667948405
36240000,0.3015416666666473,0.4336837132771809
36300000,0.2968333333332945,0.4337482452392578
36360000,0.3007916666664338,0.433881123860677
36420000,0.3051666666666279,0.4339327812194824
36480000,0.3007500000002134,0.4336395263671875
36540000,0.2981666666664144,0.4336752891540527
36600000,0.2980000000000776,0.4336727460225423
36660000,0.2991250000001552,0.4337280591328938
36720000,0.2963750000000194,0.4336854616800944
36780000,0.2976249999997284,0.4336193402608235
36840000,0.2999166666670741,0.4336330095926921
36900000,0.2996249999996507,0.4336183865865071
36960000,0.2963750000000194,0.4335861206054687
37020000,0.2974166666666861,0.4336133003234863
37080000,0.3006666666668025,0.4336366653442383
37140000,0.2941249999998642,0.433632214864095
37200000,0.2997500000002522,0.4336303075154622
37260000,0.2932916666667249,0.4335918426513672
37320000,0.2972499999998642,0.4335538546244303
37380000,0.2985000000000582,0.4337002436319987
37440000,0.3018333333331005,0.4336964289347331
37500000,0.2966250000002522,0.4337673187255859
37560000,0.3055416666664921,0.4333283106486003
37620000,0.2999583333332945,0.4331448872884114
37680000,0.30179166666688,0.4336938858032226
37740000,0.3016666666667637,0.433690071105957
37800000,0.3060833333331781,0.4337418874104817
37860000,0.3147500000001552,0.4336957931518554
37920000,0.3132499999997283,0.4332083066304524
37980000,0.3220000000001164,0.4336562156677246
38040000,0.3125,0.4336392084757487
38100000,0.313041666666686,0.4336568514506022
38160000,0.3144166666665114,0.4336484273274739
38220000,0.3163750000002134,0.4336105982462565
38280000,0.3107916666665308,0.4335729281107585
38340000,0.3114166666666278,0.4336131413777669
38400000,0.3177500000000388,0.433625857035319
